Loan_ID,Customer_ID,Loan_Type
LOAN_012848,CUST03831,Home Equity Loan
LOAN_012849,CUST03831,Credit-Builder Loan
LOAN_012850,CUST03831,Auto Loan
LOAN_012851,CUST03831,Debt Consolidation Loan
LOAN_012852,CUST03831,Mortgage Loan
LOAN_012853,CUST03832,Student Loan
LOAN_012854,CUST03832,Student Loan
LOAN_012855,CUST03832,Auto Loan
LOAN_012856,CUST03833,Not Specified
LOAN_012857,CUST03833,Debt Consolidation Loan
LOAN_012858,CUST03833,Student Loan
LOAN_012859,CUST03833,Payday Loan
LOAN_012860,CUST03833,Mortgage Loan
LOAN_012861,CUST03833,Not Specified
LOAN_012862,CUST03834,Mortgage Loan
LOAN_012863,CUST03834,Personal Loan
LOAN_012864,CUST03834,Payday Loan
LOAN_012865,CUST03834,Not Specified
LOAN_012866,CUST03836,Debt Consolidation Loan
LOAN_012867,CUST03837,No Loan
LOAN_012868,CUST03838,Personal Loan
LOAN_012869,CUST03838,Debt Consolidation Loan
LOAN_012870,CUST03838,Auto Loan
LOAN_012871,CUST03839,Payday Loan
LOAN_012872,CUST03839,Credit-Builder Loan
LOAN_012873,CUST03839,Student Loan
LOAN_012874,CUST03839,Home Equity Loan
LOAN_012875,CUST03839,Personal Loan
LOAN_012876,CUST03839,Personal Loan
LOAN_012877,CUST03839,Home Equity Loan
LOAN_012878,CUST03840,Credit-Builder Loan
LOAN_012879,CUST03840,Mortgage Loan
LOAN_012880,CUST03840,Debt Consolidation Loan
LOAN_012881,CUST03841,Payday Loan
LOAN_012882,CUST03841,Credit-Builder Loan
LOAN_012883,CUST03841,Home Equity Loan
LOAN_012884,CUST03841,Home Equity Loan
LOAN_012885,CUST03842,Auto Loan
LOAN_012886,CUST03842,Debt Consolidation Loan
LOAN_012887,CUST03842,Mortgage Loan
LOAN_012888,CUST03842,Credit-Builder Loan
LOAN_012889,CUST03843,Payday Loan
LOAN_012890,CUST03843,Auto Loan
LOAN_012891,CUST03843,Student Loan
LOAN_012892,CUST03843,Mortgage Loan
LOAN_012893,CUST03843,Payday Loan
LOAN_012894,CUST03844,Mortgage Loan
LOAN_012895,CUST03845,No Loan
LOAN_012896,CUST03846,Student Loan
LOAN_012897,CUST03846,Credit-Builder Loan
LOAN_012898,CUST03846,Debt Consolidation Loan
LOAN_012899,CUST03846,Student Loan
LOAN_012900,CUST03846,Debt Consolidation Loan
LOAN_012901,CUST03847,Personal Loan
LOAN_012902,CUST03847,Student Loan
LOAN_012903,CUST03847,Payday Loan
LOAN_012904,CUST03847,Auto Loan
LOAN_012905,CUST03847,Not Specified
LOAN_012906,CUST03847,Auto Loan
LOAN_012907,CUST03847,Debt Consolidation Loan
LOAN_012908,CUST03848,Not Specified
LOAN_012909,CUST03848,Home Equity Loan
LOAN_012910,CUST03848,Home Equity Loan
LOAN_012911,CUST03848,Personal Loan
LOAN_012912,CUST03848,Mortgage Loan
LOAN_012913,CUST03848,Debt Consolidation Loan
LOAN_012914,CUST03848,Student Loan
LOAN_012915,CUST03848,Auto Loan
LOAN_012916,CUST03849,Credit-Builder Loan
LOAN_012917,CUST03849,Mortgage Loan
LOAN_012918,CUST03849,Home Equity Loan
LOAN_012919,CUST03849,Mortgage Loan
LOAN_012920,CUST03851,Credit-Builder Loan
LOAN_012921,CUST03851,Payday Loan
LOAN_012922,CUST03851,Auto Loan
LOAN_012923,CUST03851,Payday Loan
LOAN_012924,CUST03852,Mortgage Loan
LOAN_012925,CUST03852,Home Equity Loan
LOAN_012926,CUST03852,Not Specified
LOAN_012927,CUST03852,Debt Consolidation Loan
LOAN_012928,CUST03852,Mortgage Loan
LOAN_012929,CUST03853,Auto Loan
LOAN_012930,CUST03853,Debt Consolidation Loan
LOAN_012931,CUST03853,Not Specified
LOAN_012932,CUST03853,Credit-Builder Loan
LOAN_012933,CUST03853,Mortgage Loan
LOAN_012934,CUST03853,Not Specified
LOAN_012935,CUST03853,Credit-Builder Loan
LOAN_012936,CUST03853,Debt Consolidation Loan
LOAN_012937,CUST03853,Home Equity Loan
LOAN_012938,CUST03854,Student Loan
LOAN_012939,CUST03854,Mortgage Loan
LOAN_012940,CUST03855,Not Specified
LOAN_012941,CUST03855,Credit-Builder Loan
LOAN_012942,CUST03855,Mortgage Loan
LOAN_012943,CUST03856,Credit-Builder Loan
LOAN_012944,CUST03856,Mortgage Loan
LOAN_012945,CUST03857,Student Loan
LOAN_012946,CUST03858,Auto Loan
LOAN_012947,CUST03858,Personal Loan
LOAN_012948,CUST03858,Payday Loan
LOAN_012949,CUST03858,Auto Loan
LOAN_012950,CUST03858,Personal Loan
LOAN_012951,CUST03858,Payday Loan
LOAN_012952,CUST03859,Not Specified
LOAN_012953,CUST03859,Home Equity Loan
LOAN_012954,CUST03859,Auto Loan
LOAN_012955,CUST03859,Mortgage Loan
LOAN_012956,CUST03859,Mortgage Loan
LOAN_012957,CUST03859,Debt Consolidation Loan
LOAN_012958,CUST03859,Personal Loan
LOAN_012959,CUST03859,Payday Loan
LOAN_012960,CUST03859,Mortgage Loan
LOAN_012961,CUST03860,Credit-Builder Loan
LOAN_012962,CUST03860,Auto Loan
LOAN_012963,CUST03860,Credit-Builder Loan
LOAN_012964,CUST03860,Payday Loan
LOAN_012965,CUST03861,Debt Consolidation Loan
LOAN_012966,CUST03861,Credit-Builder Loan
LOAN_012967,CUST03862,Mortgage Loan
LOAN_012968,CUST03862,Payday Loan
LOAN_012969,CUST03862,Student Loan
LOAN_012970,CUST03862,Payday Loan
LOAN_012971,CUST03862,Credit-Builder Loan
LOAN_012972,CUST03862,Student Loan
LOAN_012973,CUST03863,Personal Loan
LOAN_012974,CUST03863,Payday Loan
LOAN_012975,CUST03864,Payday Loan
LOAN_012976,CUST03864,Credit-Builder Loan
LOAN_012977,CUST03864,Student Loan
LOAN_012978,CUST03864,Auto Loan
LOAN_012979,CUST03864,Not Specified
LOAN_012980,CUST03865,Mortgage Loan
LOAN_012981,CUST03865,Personal Loan
LOAN_012982,CUST03865,Not Specified
LOAN_012983,CUST03865,Student Loan
LOAN_012984,CUST03865,Personal Loan
LOAN_012985,CUST03866,No Loan
LOAN_012986,CUST03867,Credit-Builder Loan
LOAN_012987,CUST03867,Auto Loan
LOAN_012988,CUST03867,Credit-Builder Loan
LOAN_012989,CUST03867,Student Loan
LOAN_012990,CUST03867,Debt Consolidation Loan
LOAN_012991,CUST03867,Not Specified
LOAN_012992,CUST03867,Mortgage Loan
LOAN_012993,CUST03868,Not Specified
LOAN_012994,CUST03868,Auto Loan
LOAN_012995,CUST03868,Student Loan
LOAN_012996,CUST03868,Home Equity Loan
LOAN_012997,CUST03868,Not Specified
LOAN_012998,CUST03868,Debt Consolidation Loan
LOAN_012999,CUST03868,Personal Loan
LOAN_013000,CUST03869,No Loan
LOAN_013001,CUST03870,Home Equity Loan
LOAN_013002,CUST03871,Not Specified
LOAN_013003,CUST03871,Not Specified
LOAN_013004,CUST03871,Personal Loan
LOAN_013005,CUST03871,Student Loan
LOAN_013006,CUST03871,Student Loan
LOAN_013007,CUST03871,Credit-Builder Loan
LOAN_013008,CUST03871,Student Loan
LOAN_013009,CUST03871,Mortgage Loan
LOAN_013010,CUST03871,Student Loan
LOAN_013011,CUST03872,Debt Consolidation Loan
LOAN_013012,CUST03872,Home Equity Loan
LOAN_013013,CUST03872,Debt Consolidation Loan
LOAN_013014,CUST03872,Home Equity Loan
LOAN_013015,CUST03872,Home Equity Loan
LOAN_013016,CUST03873,No Loan
LOAN_013017,CUST03874,Payday Loan
LOAN_013018,CUST03874,Personal Loan
LOAN_013019,CUST03874,Mortgage Loan
LOAN_013020,CUST03874,Debt Consolidation Loan
LOAN_013021,CUST03875,No Loan
LOAN_013022,CUST03876,Credit-Builder Loan
LOAN_013023,CUST03876,Payday Loan
LOAN_013024,CUST03876,Personal Loan
LOAN_013025,CUST03876,Credit-Builder Loan
LOAN_013026,CUST03876,Home Equity Loan
LOAN_013027,CUST03876,Home Equity Loan
LOAN_013028,CUST03876,Personal Loan
LOAN_013029,CUST03877,Payday Loan
LOAN_013030,CUST03877,Credit-Builder Loan
LOAN_013031,CUST03877,Personal Loan
LOAN_013032,CUST03877,Student Loan
LOAN_013033,CUST03878,Mortgage Loan
LOAN_013034,CUST03878,Mortgage Loan
LOAN_013035,CUST03879,Credit-Builder Loan
LOAN_013036,CUST03879,Auto Loan
LOAN_013037,CUST03880,Debt Consolidation Loan
LOAN_013038,CUST03880,Debt Consolidation Loan
LOAN_013039,CUST03880,Auto Loan
LOAN_013040,CUST03880,Home Equity Loan
LOAN_013041,CUST03882,Personal Loan
LOAN_013042,CUST03882,Not Specified
LOAN_013043,CUST03882,Student Loan
LOAN_013044,CUST03882,Mortgage Loan
LOAN_013045,CUST03883,Home Equity Loan
LOAN_013046,CUST03883,Student Loan
LOAN_013047,CUST03884,Home Equity Loan
LOAN_013048,CUST03884,Mortgage Loan
LOAN_013049,CUST03884,Home Equity Loan
LOAN_013050,CUST03884,Student Loan
LOAN_013051,CUST03884,Credit-Builder Loan
LOAN_013052,CUST03884,Payday Loan
LOAN_013053,CUST03885,Not Specified
LOAN_013054,CUST03885,Not Specified
LOAN_013055,CUST03885,Home Equity Loan
LOAN_013056,CUST03886,Debt Consolidation Loan
LOAN_013057,CUST03886,Personal Loan
LOAN_013058,CUST03887,Auto Loan
LOAN_013059,CUST03887,Personal Loan
LOAN_013060,CUST03888,Credit-Builder Loan
LOAN_013061,CUST03888,Auto Loan
LOAN_013062,CUST03888,Mortgage Loan
LOAN_013063,CUST03888,Not Specified
LOAN_013064,CUST03888,Home Equity Loan
LOAN_013065,CUST03888,Debt Consolidation Loan
LOAN_013066,CUST03888,Personal Loan
LOAN_013067,CUST03888,Student Loan
LOAN_013068,CUST03889,Not Specified
LOAN_013069,CUST03889,Personal Loan
LOAN_013070,CUST03889,Student Loan
LOAN_013071,CUST03890,Not Specified
LOAN_013072,CUST03890,Home Equity Loan
LOAN_013073,CUST03890,Student Loan
LOAN_013074,CUST03890,Student Loan
LOAN_013075,CUST03890,Mortgage Loan
LOAN_013076,CUST03891,Home Equity Loan
LOAN_013077,CUST03891,Payday Loan
LOAN_013078,CUST03891,Credit-Builder Loan
LOAN_013079,CUST03891,Personal Loan
LOAN_013080,CUST03891,Payday Loan
LOAN_013081,CUST03891,Mortgage Loan
LOAN_013082,CUST03891,Auto Loan
LOAN_013083,CUST03892,Debt Consolidation Loan
LOAN_013084,CUST03892,Auto Loan
LOAN_013085,CUST03892,Payday Loan
LOAN_013086,CUST03893,Debt Consolidation Loan
LOAN_013087,CUST03893,Payday Loan
LOAN_013088,CUST03893,Credit-Builder Loan
LOAN_013089,CUST03893,Mortgage Loan
LOAN_013090,CUST03893,Mortgage Loan
LOAN_013091,CUST03893,Debt Consolidation Loan
LOAN_013092,CUST03893,Auto Loan
LOAN_013093,CUST03894,Credit-Builder Loan
LOAN_013094,CUST03895,Mortgage Loan
LOAN_013095,CUST03895,Personal Loan
LOAN_013096,CUST03895,Not Specified
LOAN_013097,CUST03896,No Loan
LOAN_013098,CUST03897,Auto Loan
LOAN_013099,CUST03897,Debt Consolidation Loan
LOAN_013100,CUST03897,Debt Consolidation Loan
LOAN_013101,CUST03897,Personal Loan
LOAN_013102,CUST03897,Debt Consolidation Loan
LOAN_013103,CUST03898,Auto Loan
LOAN_013104,CUST03898,Auto Loan
LOAN_013105,CUST03899,No Loan
LOAN_013106,CUST03900,Credit-Builder Loan
LOAN_013107,CUST03900,Payday Loan
LOAN_013108,CUST03900,Personal Loan
LOAN_013109,CUST03900,Home Equity Loan
LOAN_013110,CUST03901,Not Specified
LOAN_013111,CUST03901,Mortgage Loan
LOAN_013112,CUST03901,Not Specified
LOAN_013113,CUST03902,No Loan
LOAN_013114,CUST03903,Not Specified
LOAN_013115,CUST03903,Personal Loan
LOAN_013116,CUST03905,Payday Loan
LOAN_013117,CUST03905,Credit-Builder Loan
LOAN_013118,CUST03905,Auto Loan
LOAN_013119,CUST03905,Payday Loan
LOAN_013120,CUST03905,Student Loan
LOAN_013121,CUST03905,Credit-Builder Loan
LOAN_013122,CUST03905,Debt Consolidation Loan
LOAN_013123,CUST03906,Credit-Builder Loan
LOAN_013124,CUST03906,Personal Loan
LOAN_013125,CUST03907,Home Equity Loan
LOAN_013126,CUST03907,Credit-Builder Loan
LOAN_013127,CUST03907,Payday Loan
LOAN_013128,CUST03907,Mortgage Loan
LOAN_013129,CUST03907,Home Equity Loan
LOAN_013130,CUST03907,Debt Consolidation Loan
LOAN_013131,CUST03909,Personal Loan
LOAN_013132,CUST03909,Home Equity Loan
LOAN_013133,CUST03909,Credit-Builder Loan
LOAN_013134,CUST03909,Auto Loan
LOAN_013135,CUST03909,Credit-Builder Loan
LOAN_013136,CUST03909,Debt Consolidation Loan
LOAN_013137,CUST03909,Mortgage Loan
LOAN_013138,CUST03909,Personal Loan
LOAN_013139,CUST03910,Mortgage Loan
LOAN_013140,CUST03910,Auto Loan
LOAN_013141,CUST03911,Student Loan
LOAN_013142,CUST03911,Payday Loan
LOAN_013143,CUST03911,Personal Loan
LOAN_013144,CUST03911,Auto Loan
LOAN_013145,CUST03911,Payday Loan
LOAN_013146,CUST03911,Student Loan
LOAN_013147,CUST03912,Personal Loan
LOAN_013148,CUST03912,Personal Loan
LOAN_013149,CUST03912,Home Equity Loan
LOAN_013150,CUST03912,Payday Loan
LOAN_013151,CUST03912,Personal Loan
LOAN_013152,CUST03912,Debt Consolidation Loan
LOAN_013153,CUST03912,Payday Loan
LOAN_013154,CUST03913,Debt Consolidation Loan
LOAN_013155,CUST03913,Not Specified
LOAN_013156,CUST03913,Credit-Builder Loan
LOAN_013157,CUST03913,Student Loan
LOAN_013158,CUST03913,Debt Consolidation Loan
LOAN_013159,CUST03914,Home Equity Loan
LOAN_013160,CUST03915,Personal Loan
LOAN_013161,CUST03915,Not Specified
LOAN_013162,CUST03916,Debt Consolidation Loan
LOAN_013163,CUST03917,Mortgage Loan
LOAN_013164,CUST03917,Not Specified
LOAN_013165,CUST03918,Student Loan
LOAN_013166,CUST03918,Personal Loan
LOAN_013167,CUST03920,Not Specified
LOAN_013168,CUST03920,Home Equity Loan
LOAN_013169,CUST03920,Debt Consolidation Loan
LOAN_013170,CUST03920,Mortgage Loan
LOAN_013171,CUST03920,Personal Loan
LOAN_013172,CUST03921,Mortgage Loan
LOAN_013173,CUST03921,Payday Loan
LOAN_013174,CUST03921,Not Specified
LOAN_013175,CUST03921,Mortgage Loan
LOAN_013176,CUST03922,Debt Consolidation Loan
LOAN_013177,CUST03922,Personal Loan
LOAN_013178,CUST03922,Debt Consolidation Loan
LOAN_013179,CUST03922,Payday Loan
LOAN_013180,CUST03923,No Loan
LOAN_013181,CUST03924,Not Specified
LOAN_013182,CUST03924,Auto Loan
LOAN_013183,CUST03924,Personal Loan
LOAN_013184,CUST03925,Credit-Builder Loan
LOAN_013185,CUST03925,Student Loan
LOAN_013186,CUST03925,Not Specified
LOAN_013187,CUST03925,Payday Loan
LOAN_013188,CUST03925,Payday Loan
LOAN_013189,CUST03925,Auto Loan
LOAN_013190,CUST03925,Credit-Builder Loan
LOAN_013191,CUST03926,Personal Loan
LOAN_013192,CUST03926,Student Loan
LOAN_013193,CUST03926,Payday Loan
LOAN_013194,CUST03926,Personal Loan
LOAN_013195,CUST03926,Auto Loan
LOAN_013196,CUST03926,Not Specified
LOAN_013197,CUST03926,Student Loan
LOAN_013198,CUST03927,Student Loan
LOAN_013199,CUST03928,Mortgage Loan
LOAN_013200,CUST03928,Debt Consolidation Loan
LOAN_013201,CUST03929,Not Specified
LOAN_013202,CUST03929,Payday Loan
LOAN_013203,CUST03930,Mortgage Loan
LOAN_013204,CUST03930,Debt Consolidation Loan
LOAN_013205,CUST03930,Personal Loan
LOAN_013206,CUST03930,Payday Loan
LOAN_013207,CUST03931,Payday Loan
LOAN_013208,CUST03931,Debt Consolidation Loan
LOAN_013209,CUST03932,Student Loan
LOAN_013210,CUST03932,Debt Consolidation Loan
LOAN_013211,CUST03932,Home Equity Loan
LOAN_013212,CUST03933,Mortgage Loan
LOAN_013213,CUST03933,Mortgage Loan
LOAN_013214,CUST03934,Home Equity Loan
LOAN_013215,CUST03934,Student Loan
LOAN_013216,CUST03935,Credit-Builder Loan
LOAN_013217,CUST03935,Not Specified
LOAN_013218,CUST03935,Student Loan
LOAN_013219,CUST03935,Debt Consolidation Loan
LOAN_013220,CUST03936,Home Equity Loan
LOAN_013221,CUST03936,Credit-Builder Loan
LOAN_013222,CUST03936,Personal Loan
LOAN_013223,CUST03936,Credit-Builder Loan
LOAN_013224,CUST03936,Not Specified
LOAN_013225,CUST03936,Mortgage Loan
LOAN_013226,CUST03937,No Loan
LOAN_013227,CUST03938,Auto Loan
LOAN_013228,CUST03938,Payday Loan
LOAN_013229,CUST03938,Not Specified
LOAN_013230,CUST03939,Payday Loan
LOAN_013231,CUST03939,Credit-Builder Loan
LOAN_013232,CUST03939,Credit-Builder Loan
LOAN_013233,CUST03939,Auto Loan
LOAN_013234,CUST03940,Auto Loan
LOAN_013235,CUST03940,Credit-Builder Loan
LOAN_013236,CUST03940,Debt Consolidation Loan
LOAN_013237,CUST03940,Payday Loan
LOAN_013238,CUST03940,Auto Loan
LOAN_013239,CUST03940,Mortgage Loan
LOAN_013240,CUST03941,Debt Consolidation Loan
LOAN_013241,CUST03941,Student Loan
LOAN_013242,CUST03942,Personal Loan
LOAN_013243,CUST03942,Credit-Builder Loan
LOAN_013244,CUST03943,Mortgage Loan
LOAN_013245,CUST03943,Auto Loan
LOAN_013246,CUST03943,Mortgage Loan
LOAN_013247,CUST03943,Personal Loan
LOAN_013248,CUST03944,No Loan
LOAN_013249,CUST03945,Payday Loan
LOAN_013250,CUST03945,Auto Loan
LOAN_013251,CUST03945,Payday Loan
LOAN_013252,CUST03945,Credit-Builder Loan
LOAN_013253,CUST03945,Home Equity Loan
LOAN_013254,CUST03945,Home Equity Loan
LOAN_013255,CUST03946,Personal Loan
LOAN_013256,CUST03946,Not Specified
LOAN_013257,CUST03946,Not Specified
LOAN_013258,CUST03946,Auto Loan
LOAN_013259,CUST03946,Home Equity Loan
LOAN_013260,CUST03946,Not Specified
LOAN_013261,CUST03946,Payday Loan
LOAN_013262,CUST03947,No Loan
LOAN_013263,CUST03948,Auto Loan
LOAN_013264,CUST03948,Mortgage Loan
LOAN_013265,CUST03948,Debt Consolidation Loan
LOAN_013266,CUST03948,Payday Loan
LOAN_013267,CUST03949,No Loan
LOAN_013268,CUST03950,Personal Loan
LOAN_013269,CUST03950,Credit-Builder Loan
LOAN_013270,CUST03950,Not Specified
LOAN_013271,CUST03950,Auto Loan
LOAN_013272,CUST03950,Home Equity Loan
LOAN_013273,CUST03950,Payday Loan
LOAN_013274,CUST03950,Debt Consolidation Loan
LOAN_013275,CUST03951,Debt Consolidation Loan
LOAN_013276,CUST03951,Payday Loan
LOAN_013277,CUST03951,Personal Loan
LOAN_013278,CUST03951,Debt Consolidation Loan
LOAN_013279,CUST03951,Not Specified
LOAN_013280,CUST03952,Mortgage Loan
LOAN_013281,CUST03953,Home Equity Loan
LOAN_013282,CUST03953,Auto Loan
LOAN_013283,CUST03953,Payday Loan
LOAN_013284,CUST03953,Credit-Builder Loan
LOAN_013285,CUST03953,Debt Consolidation Loan
LOAN_013286,CUST03954,Mortgage Loan
LOAN_013287,CUST03954,Debt Consolidation Loan
LOAN_013288,CUST03954,Debt Consolidation Loan
LOAN_013289,CUST03954,Credit-Builder Loan
LOAN_013290,CUST03954,Mortgage Loan
LOAN_013291,CUST03955,Not Specified
LOAN_013292,CUST03955,Mortgage Loan
LOAN_013293,CUST03955,Personal Loan
LOAN_013294,CUST03956,Not Specified
LOAN_013295,CUST03956,Mortgage Loan
LOAN_013296,CUST03956,Payday Loan
LOAN_013297,CUST03956,Mortgage Loan
LOAN_013298,CUST03956,Mortgage Loan
LOAN_013299,CUST03956,Student Loan
LOAN_013300,CUST03957,No Loan
LOAN_013301,CUST03958,Student Loan
LOAN_013302,CUST03958,Not Specified
LOAN_013303,CUST03958,Payday Loan
LOAN_013304,CUST03959,Credit-Builder Loan
LOAN_013305,CUST03959,Auto Loan
LOAN_013306,CUST03959,Mortgage Loan
LOAN_013307,CUST03960,No Loan
LOAN_013308,CUST03961,Auto Loan
LOAN_013309,CUST03961,Auto Loan
LOAN_013310,CUST03961,Student Loan
LOAN_013311,CUST03961,Debt Consolidation Loan
LOAN_013312,CUST03961,Payday Loan
LOAN_013313,CUST03961,Auto Loan
LOAN_013314,CUST03961,Credit-Builder Loan
LOAN_013315,CUST03961,Personal Loan
LOAN_013316,CUST03961,Debt Consolidation Loan
LOAN_013317,CUST03962,No Loan
LOAN_013318,CUST03963,Debt Consolidation Loan
LOAN_013319,CUST03963,Not Specified
LOAN_013320,CUST03963,Personal Loan
LOAN_013321,CUST03963,Personal Loan
LOAN_013322,CUST03963,Personal Loan
LOAN_013323,CUST03963,Personal Loan
LOAN_013324,CUST03963,Home Equity Loan
LOAN_013325,CUST03963,Debt Consolidation Loan
LOAN_013326,CUST03964,Payday Loan
LOAN_013327,CUST03964,Personal Loan
LOAN_013328,CUST03964,Payday Loan
LOAN_013329,CUST03965,Not Specified
LOAN_013330,CUST03966,No Loan
LOAN_013331,CUST03967,Personal Loan
LOAN_013332,CUST03967,Payday Loan
LOAN_013333,CUST03967,Auto Loan
LOAN_013334,CUST03967,Personal Loan
LOAN_013335,CUST03968,Debt Consolidation Loan
LOAN_013336,CUST03968,Credit-Builder Loan
LOAN_013337,CUST03968,Debt Consolidation Loan
LOAN_013338,CUST03968,Not Specified
LOAN_013339,CUST03968,Personal Loan
LOAN_013340,CUST03968,Mortgage Loan
LOAN_013341,CUST03968,Student Loan
LOAN_013342,CUST03969,Home Equity Loan
LOAN_013343,CUST03969,Mortgage Loan
LOAN_013344,CUST03969,Student Loan
LOAN_013345,CUST03970,Auto Loan
LOAN_013346,CUST03970,Home Equity Loan
LOAN_013347,CUST03970,Payday Loan
LOAN_013348,CUST03970,Mortgage Loan
LOAN_013349,CUST03970,Student Loan
LOAN_013350,CUST03970,Student Loan
LOAN_013351,CUST03971,Auto Loan
LOAN_013352,CUST03971,Mortgage Loan
LOAN_013353,CUST03972,Personal Loan
LOAN_013354,CUST03972,Payday Loan
LOAN_013355,CUST03973,Credit-Builder Loan
LOAN_013356,CUST03974,Personal Loan
LOAN_013357,CUST03974,Debt Consolidation Loan
LOAN_013358,CUST03974,Credit-Builder Loan
LOAN_013359,CUST03974,Auto Loan
LOAN_013360,CUST03974,Mortgage Loan
LOAN_013361,CUST03974,Debt Consolidation Loan
LOAN_013362,CUST03974,Credit-Builder Loan
LOAN_013363,CUST03975,Payday Loan
LOAN_013364,CUST03975,Mortgage Loan
LOAN_013365,CUST03976,Payday Loan
LOAN_013366,CUST03976,Payday Loan
LOAN_013367,CUST03976,Not Specified
LOAN_013368,CUST03976,Credit-Builder Loan
LOAN_013369,CUST03977,Mortgage Loan
LOAN_013370,CUST03977,Auto Loan
LOAN_013371,CUST03977,Personal Loan
LOAN_013372,CUST03977,Home Equity Loan
LOAN_013373,CUST03978,Home Equity Loan
LOAN_013374,CUST03978,Home Equity Loan
LOAN_013375,CUST03978,Personal Loan
LOAN_013376,CUST03978,Payday Loan
LOAN_013377,CUST03978,Debt Consolidation Loan
LOAN_013378,CUST03978,Credit-Builder Loan
LOAN_013379,CUST03978,Not Specified
LOAN_013380,CUST03978,Auto Loan
LOAN_013381,CUST03978,Debt Consolidation Loan
LOAN_013382,CUST03979,Home Equity Loan
LOAN_013383,CUST03979,Debt Consolidation Loan
LOAN_013384,CUST03979,Student Loan
LOAN_013385,CUST03979,Auto Loan
LOAN_013386,CUST03980,No Loan
LOAN_013387,CUST03981,Payday Loan
LOAN_013388,CUST03981,Debt Consolidation Loan
LOAN_013389,CUST03982,Payday Loan
LOAN_013390,CUST03982,Auto Loan
LOAN_013391,CUST03983,Home Equity Loan
LOAN_013392,CUST03984,Auto Loan
LOAN_013393,CUST03984,Personal Loan
LOAN_013394,CUST03984,Not Specified
LOAN_013395,CUST03984,Debt Consolidation Loan
LOAN_013396,CUST03985,Auto Loan
LOAN_013397,CUST03985,Personal Loan
