Account_ID,Customer_ID,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Credit_Mix
ACC_CUST04301,CUST04301,3,3,20,4,Standard
ACC_CUST04303,CUST04303,3,5,5,2,Good
ACC_CUST04304,CUST04304,4,6,11,3,Standard
ACC_CUST04305,CUST04305,6,6,10,0,Standard
ACC_CUST04306,CUST04306,5,6,10,4,Standard
ACC_CUST04307,CUST04307,6,10,32,6,Bad
ACC_CUST04308,CUST04308,6,6,14,2,Standard
ACC_CUST04309,CUST04309,7,6,13,4,Standard
ACC_CUST04311,CUST04311,4,6,9,1,Good
ACC_CUST04312,CUST04312,7,9,25,6,Bad
ACC_CUST04313,CUST04313,4,3,19,0,Standard
ACC_CUST04314,CUST04314,8,7,12,4,Standard
ACC_CUST04315,CUST04315,8,6,24,8,Bad
ACC_CUST04316,CUST04316,7,8,32,8,Bad
ACC_CUST04317,CUST04317,8,7,31,5,Bad
ACC_CUST04318,CUST04318,3,4,18,1,Standard
ACC_CUST04319,CUST04319,3,5,7,3,Standard
ACC_CUST04321,CUST04321,9,5,27,8,Bad
ACC_CUST04322,CUST04322,3,6,13,4,Standard
ACC_CUST04323,CUST04323,6,8,23,2,Bad
ACC_CUST04324,CUST04324,4,6,20,2,Standard
ACC_CUST04325,CUST04325,6,7,27,2,Standard
ACC_CUST04326,CUST04326,9,7,15,8,Bad
ACC_CUST04327,CUST04327,4,5,10,3,Standard
ACC_CUST04328,CUST04328,4,5,19,7,Standard
ACC_CUST04330,CUST04330,0,3,3,0,Good
ACC_CUST04331,CUST04331,3,7,5,3,Good
ACC_CUST04332,CUST04332,4,3,20,5,Standard
ACC_CUST04333,CUST04333,9,9,25,8,Bad
ACC_CUST04334,CUST04334,7,5,10,2,Standard
ACC_CUST04335,CUST04335,3,3,9,4,Good
ACC_CUST04336,CUST04336,0,2,5,4,Good
ACC_CUST04337,CUST04337,0,3,9,2,Good
ACC_CUST04338,CUST04338,7,6,24,8,Bad
ACC_CUST04339,CUST04339,3,8,32,3,Standard
ACC_CUST04340,CUST04340,6,6,3,0,Good
ACC_CUST04341,CUST04341,3,9,19,7,Standard
ACC_CUST04342,CUST04342,5,5,7,4,Standard
ACC_CUST04343,CUST04343,7,9,33,2,Bad
ACC_CUST04344,CUST04344,10,7,20,3,Bad
ACC_CUST04345,CUST04345,3,1,6,4,Good
ACC_CUST04346,CUST04346,7,7,20,4,Standard
ACC_CUST04347,CUST04347,5,4,16,1,Standard
ACC_CUST04348,CUST04348,3,7,9,6,Standard
ACC_CUST04349,CUST04349,6,9,23,9,Bad
ACC_CUST04350,CUST04350,10,6,17,8,Bad
ACC_CUST04351,CUST04351,3,5,10,1,Standard
ACC_CUST04353,CUST04353,5,3,11,0,Standard
ACC_CUST04354,CUST04354,3,1,4,4,Good
ACC_CUST04355,CUST04355,5,3,18,2,Standard
ACC_CUST04356,CUST04356,6,5,22,9,Bad
ACC_CUST04357,CUST04357,6,8,16,9,Bad
ACC_CUST04358,CUST04358,8,5,24,4,Bad
ACC_CUST04359,CUST04359,4,4,7,6,Standard
ACC_CUST04360,CUST04360,5,3,15,5,Standard
ACC_CUST04361,CUST04361,8,7,5,2,Standard
ACC_CUST04362,CUST04362,3,4,11,3,Standard
ACC_CUST04363,CUST04363,10,9,31,4,Bad
ACC_CUST04364,CUST04364,6,6,1,2,Standard
ACC_CUST04365,CUST04365,0,5,10,3,Good
ACC_CUST04366,CUST04366,9,7,24,2,Bad
ACC_CUST04367,CUST04367,7,4,12,0,Good
ACC_CUST04368,CUST04368,3,4,9,2,Good
ACC_CUST04369,CUST04369,5,3,6,4,Standard
ACC_CUST04370,CUST04370,3,6,20,1,Standard
ACC_CUST04371,CUST04371,1,5,9,4,Good
ACC_CUST04372,CUST04372,9,9,29,2,Standard
ACC_CUST04373,CUST04373,7,7,9,1,Good
ACC_CUST04374,CUST04374,8,6,7,2,Standard
ACC_CUST04375,CUST04375,8,9,30,7,Bad
ACC_CUST04376,CUST04376,6,6,32,7,Standard
ACC_CUST04377,CUST04377,5,10,34,5,Standard
ACC_CUST04379,CUST04379,5,3,7,1,Good
ACC_CUST04380,CUST04380,3,6,10,4,Standard
ACC_CUST04381,CUST04381,10,5,26,9,Bad
ACC_CUST04382,CUST04382,9,10,28,6,Bad
ACC_CUST04383,CUST04383,4,6,18,7,Standard
ACC_CUST04384,CUST04384,3,5,16,2,Standard
ACC_CUST04385,CUST04385,3,7,34,5,Standard
ACC_CUST04386,CUST04386,8,7,14,7,Standard
ACC_CUST04387,CUST04387,1,6,8,1,Good
ACC_CUST04388,CUST04388,2,4,1,4,Good
ACC_CUST04389,CUST04389,6,7,21,5,Bad
ACC_CUST04390,CUST04390,6,7,18,2,Standard
ACC_CUST04392,CUST04392,5,7,15,0,Standard
ACC_CUST04393,CUST04393,3,5,6,1,Good
ACC_CUST04394,CUST04394,7,4,11,2,Standard
ACC_CUST04395,CUST04395,7,6,31,3,Standard
ACC_CUST04397,CUST04397,7,6,32,4,Standard
ACC_CUST04398,CUST04398,6,3,14,0,Standard
ACC_CUST04399,CUST04399,4,7,4,0,Good
ACC_CUST04400,CUST04400,8,7,20,8,Bad
ACC_CUST04401,CUST04401,4,4,6,4,Good
ACC_CUST04402,CUST04402,8,7,16,7,Standard
ACC_CUST04403,CUST04403,8,7,23,5,Bad
ACC_CUST04404,CUST04404,8,3,6,4,Standard
ACC_CUST04405,CUST04405,5,4,12,2,Standard
ACC_CUST04406,CUST04406,5,7,20,0,Standard
ACC_CUST04407,CUST04407,7,8,30,9,Bad
ACC_CUST04408,CUST04408,7,9,27,4,Bad
ACC_CUST04409,CUST04409,7,10,27,9,Bad
ACC_CUST04410,CUST04410,6,6,33,5,Bad
ACC_CUST04411,CUST04411,7,7,12,0,Standard
ACC_CUST04412,CUST04412,2,3,2,2,Good
ACC_CUST04413,CUST04413,6,4,6,2,Standard
ACC_CUST04414,CUST04414,5,5,20,0,Standard
ACC_CUST04415,CUST04415,4,7,13,0,Standard
ACC_CUST04416,CUST04416,7,6,22,9,Bad
ACC_CUST04417,CUST04417,7,10,19,5,Bad
ACC_CUST04418,CUST04418,3,6,9,1,Standard
ACC_CUST04419,CUST04419,10,7,16,9,Bad
ACC_CUST04420,CUST04420,5,4,30,7,Standard
ACC_CUST04421,CUST04421,7,6,20,4,Bad
ACC_CUST04422,CUST04422,4,5,7,3,Good
ACC_CUST04423,CUST04423,5,7,5,3,Standard
ACC_CUST04424,CUST04424,5,6,31,2,Standard
ACC_CUST04425,CUST04425,4,4,21,7,Standard
ACC_CUST04426,CUST04426,10,5,17,7,Bad
ACC_CUST04427,CUST04427,5,4,10,3,Good
ACC_CUST04428,CUST04428,7,7,12,3,Standard
ACC_CUST04429,CUST04429,9,8,18,7,Bad
ACC_CUST04430,CUST04430,8,3,13,1,Standard
ACC_CUST04432,CUST04432,4,6,11,1,Good
ACC_CUST04433,CUST04433,8,6,9,1,Standard
ACC_CUST04434,CUST04434,4,6,2,0,Good
ACC_CUST04435,CUST04435,1,5,9,3,Good
ACC_CUST04436,CUST04436,5,4,5,0,Good
ACC_CUST04437,CUST04437,0,4,4,4,Good
ACC_CUST04438,CUST04438,5,7,12,6,Standard
ACC_CUST04439,CUST04439,5,4,8,0,Good
ACC_CUST04440,CUST04440,6,7,12,7,Standard
ACC_CUST04441,CUST04441,3,6,10,0,Good
ACC_CUST04442,CUST04442,3,2,4,4,Good
ACC_CUST04443,CUST04443,7,6,15,2,Standard
ACC_CUST04444,CUST04444,4,3,6,2,Good
ACC_CUST04445,CUST04445,5,6,11,1,Good
ACC_CUST04446,CUST04446,1,3,4,2,Good
ACC_CUST04447,CUST04447,5,3,9,3,Good
ACC_CUST04448,CUST04448,3,6,9,4,Standard
ACC_CUST04449,CUST04449,3,3,13,2,Standard
ACC_CUST04450,CUST04450,9,6,32,9,Bad
ACC_CUST04451,CUST04451,5,7,5,1,Good
ACC_CUST04452,CUST04452,5,4,6,3,Standard
ACC_CUST04453,CUST04453,7,10,31,6,Standard
ACC_CUST04454,CUST04454,6,5,18,3,Standard
ACC_CUST04455,CUST04455,7,3,24,4,Standard
ACC_CUST04456,CUST04456,9,8,33,9,Bad
ACC_CUST04457,CUST04457,4,1,4,2,Good
ACC_CUST04458,CUST04458,8,8,16,5,Bad
ACC_CUST04459,CUST04459,10,6,34,6,Bad
ACC_CUST04460,CUST04460,9,8,21,6,Bad
ACC_CUST04461,CUST04461,0,2,6,3,Good
ACC_CUST04462,CUST04462,5,4,10,2,Standard
ACC_CUST04463,CUST04463,6,7,24,7,Bad
ACC_CUST04464,CUST04464,7,7,22,5,Standard
ACC_CUST04465,CUST04465,2,1,9,3,Good
ACC_CUST04466,CUST04466,6,7,22,5,Standard
ACC_CUST04467,CUST04467,4,3,7,3,Good
ACC_CUST04468,CUST04468,10,10,25,9,Bad
ACC_CUST04469,CUST04469,7,6,18,6,Bad
ACC_CUST04470,CUST04470,7,5,22,7,Bad
ACC_CUST04471,CUST04471,0,5,2,2,Good
ACC_CUST04472,CUST04472,1,4,9,2,Good
ACC_CUST04473,CUST04473,7,5,33,7,Bad
ACC_CUST04474,CUST04474,6,3,9,0,Standard
ACC_CUST04475,CUST04475,4,3,8,2,Good
ACC_CUST04476,CUST04476,8,4,8,0,Standard
ACC_CUST04477,CUST04477,5,4,11,1,Good
ACC_CUST04478,CUST04478,4,5,10,3,Good
ACC_CUST04479,CUST04479,5,6,1,0,Good
ACC_CUST04480,CUST04480,3,5,6,1,Standard
ACC_CUST04481,CUST04481,4,7,16,0,Standard
ACC_CUST04482,CUST04482,7,7,14,3,Standard
ACC_CUST04483,CUST04483,3,6,16,3,Standard
ACC_CUST04484,CUST04484,4,4,9,4,Standard
ACC_CUST04485,CUST04485,3,7,5,3,Standard
ACC_CUST04486,CUST04486,3,7,14,1,Standard
ACC_CUST04488,CUST04488,5,3,8,2,Good
ACC_CUST04489,CUST04489,7,5,31,5,Bad
ACC_CUST04490,CUST04490,6,9,17,5,Bad
ACC_CUST04492,CUST04492,9,5,22,6,Bad
ACC_CUST04493,CUST04493,5,2,3,0,Good
ACC_CUST04494,CUST04494,5,3,6,4,Standard
ACC_CUST04495,CUST04495,8,3,10,4,Standard
ACC_CUST04496,CUST04496,4,5,11,1,Good
ACC_CUST04497,CUST04497,10,6,33,2,Bad
ACC_CUST04498,CUST04498,0,5,7,3,Good
ACC_CUST04499,CUST04499,4,4,4,4,Good
ACC_CUST04500,CUST04500,5,5,17,2,Standard
ACC_CUST04501,CUST04501,0,7,4,2,Good
ACC_CUST04502,CUST04502,3,3,12,3,Good
ACC_CUST04503,CUST04503,8,3,19,3,Standard
ACC_CUST04504,CUST04504,7,5,26,6,Bad
ACC_CUST04505,CUST04505,9,5,34,7,Bad
ACC_CUST04506,CUST04506,7,3,3,2,Standard
ACC_CUST04507,CUST04507,10,8,23,7,Bad
ACC_CUST04508,CUST04508,1,3,3,1,Good
ACC_CUST04509,CUST04509,7,8,27,6,Bad
ACC_CUST04510,CUST04510,4,6,15,2,Standard
ACC_CUST04511,CUST04511,5,4,7,2,Good
ACC_CUST04512,CUST04512,6,5,16,7,Bad
ACC_CUST04513,CUST04513,7,7,25,7,Bad
ACC_CUST04514,CUST04514,4,7,19,2,Standard
ACC_CUST04515,CUST04515,3,4,6,4,Good
ACC_CUST04516,CUST04516,10,6,17,5,Bad
ACC_CUST04517,CUST04517,5,4,19,4,Standard
ACC_CUST04518,CUST04518,5,5,5,3,Good
ACC_CUST04519,CUST04519,6,3,34,6,Standard
ACC_CUST04520,CUST04520,7,6,25,3,Bad
ACC_CUST04521,CUST04521,0,5,12,3,Good
ACC_CUST04522,CUST04522,3,5,10,4,Good
ACC_CUST04524,CUST04524,7,7,24,2,Standard
ACC_CUST04525,CUST04525,2,6,1,1,Good
ACC_CUST04526,CUST04526,5,6,3,2,Good
ACC_CUST04527,CUST04527,5,7,6,4,Good
ACC_CUST04528,CUST04528,10,5,18,6,Bad
ACC_CUST04529,CUST04529,3,4,9,2,Good
ACC_CUST04530,CUST04530,4,5,16,2,Standard
ACC_CUST04531,CUST04531,5,7,15,2,Standard
ACC_CUST04532,CUST04532,3,6,17,4,Standard
ACC_CUST04533,CUST04533,9,7,27,5,Bad
ACC_CUST04534,CUST04534,4,3,19,2,Standard
ACC_CUST04535,CUST04535,7,3,5,4,Good
ACC_CUST04536,CUST04536,9,5,29,7,Bad
ACC_CUST04537,CUST04537,5,6,18,2,Standard
ACC_CUST04538,CUST04538,6,3,8,2,Standard
ACC_CUST04539,CUST04539,5,5,7,3,Standard
ACC_CUST04540,CUST04540,5,4,32,5,Standard
ACC_CUST04541,CUST04541,3,7,8,0,Good
ACC_CUST04542,CUST04542,8,7,23,2,Standard
ACC_CUST04543,CUST04543,6,4,8,1,Standard
ACC_CUST04544,CUST04544,5,3,8,1,Good
ACC_CUST04545,CUST04545,4,3,8,2,Standard
ACC_CUST04546,CUST04546,8,3,9,7,Standard
ACC_CUST04547,CUST04547,7,4,17,2,Standard
ACC_CUST04548,CUST04548,7,9,28,9,Bad
ACC_CUST04549,CUST04549,4,7,9,3,Good
ACC_CUST04550,CUST04550,4,7,18,7,Standard
ACC_CUST04551,CUST04551,3,6,9,2,Good
ACC_CUST04552,CUST04552,2,5,1,4,Good
ACC_CUST04553,CUST04553,5,4,8,1,Good
ACC_CUST04554,CUST04554,8,8,20,7,Bad
ACC_CUST04555,CUST04555,8,10,28,9,Bad
ACC_CUST04556,CUST04556,5,6,6,2,Standard
ACC_CUST04557,CUST04557,7,7,33,2,Bad
ACC_CUST04558,CUST04558,4,5,19,2,Standard
ACC_CUST04559,CUST04559,10,5,24,5,Bad
ACC_CUST04560,CUST04560,2,7,11,4,Good
ACC_CUST04561,CUST04561,9,8,29,8,Bad
ACC_CUST04562,CUST04562,7,10,16,5,Bad
ACC_CUST04563,CUST04563,8,7,7,6,Standard
ACC_CUST04564,CUST04564,4,6,17,6,Standard
ACC_CUST04565,CUST04565,5,5,5,2,Good
ACC_CUST04566,CUST04566,4,4,18,3,Standard
ACC_CUST04567,CUST04567,7,8,16,7,Bad
ACC_CUST04568,CUST04568,1,6,7,4,Good
ACC_CUST04569,CUST04569,9,7,33,8,Bad
ACC_CUST04570,CUST04570,2,6,11,1,Good
ACC_CUST04571,CUST04571,6,7,7,0,Standard
ACC_CUST04572,CUST04572,6,7,14,3,Standard
ACC_CUST04573,CUST04573,3,4,19,2,Standard
ACC_CUST04574,CUST04574,6,4,8,2,Good
ACC_CUST04575,CUST04575,4,3,10,3,Standard
ACC_CUST04576,CUST04576,3,5,12,2,Good
ACC_CUST04577,CUST04577,4,3,10,0,Standard
ACC_CUST04578,CUST04578,6,3,12,0,Good
ACC_CUST04579,CUST04579,7,6,33,5,Bad
ACC_CUST04580,CUST04580,6,4,17,3,Standard
ACC_CUST04581,CUST04581,4,4,7,3,Standard
ACC_CUST04582,CUST04582,6,6,30,8,Bad
ACC_CUST04583,CUST04583,4,1,7,0,Good
ACC_CUST04584,CUST04584,4,5,17,4,Standard
ACC_CUST04586,CUST04586,4,3,5,3,Standard
ACC_CUST04587,CUST04587,6,6,20,2,Standard
ACC_CUST04588,CUST04588,3,6,12,5,Standard
ACC_CUST04589,CUST04589,4,4,18,2,Standard
ACC_CUST04590,CUST04590,8,5,20,3,Standard
ACC_CUST04591,CUST04591,0,5,8,1,Good
ACC_CUST04592,CUST04592,8,3,29,6,Standard
ACC_CUST04593,CUST04593,10,5,20,5,Bad
ACC_CUST04594,CUST04594,6,8,26,6,Bad
ACC_CUST04595,CUST04595,3,1,7,2,Good
ACC_CUST04596,CUST04596,5,3,6,0,Good
ACC_CUST04597,CUST04597,4,4,5,4,Standard
ACC_CUST04598,CUST04598,3,7,19,4,Standard
ACC_CUST04599,CUST04599,8,4,14,1,Standard
ACC_CUST04600,CUST04600,6,9,25,6,Bad
ACC_CUST04601,CUST04601,10,7,33,7,Bad
ACC_CUST04602,CUST04602,9,8,26,3,Bad
ACC_CUST04603,CUST04603,4,4,16,3,Standard
ACC_CUST04604,CUST04604,8,8,19,6,Bad
ACC_CUST04605,CUST04605,4,2,11,4,Good
ACC_CUST04606,CUST04606,9,10,21,9,Bad
ACC_CUST04607,CUST04607,9,9,16,8,Bad
ACC_CUST04608,CUST04608,4,5,7,4,Standard
ACC_CUST04609,CUST04609,7,7,19,2,Standard
ACC_CUST04610,CUST04610,7,4,12,5,Standard
ACC_CUST04611,CUST04611,7,6,23,2,Bad
ACC_CUST04613,CUST04613,8,7,11,3,Standard
ACC_CUST04614,CUST04614,4,3,9,4,Standard
ACC_CUST04615,CUST04615,6,5,13,0,Standard
ACC_CUST04617,CUST04617,4,4,16,4,Standard
ACC_CUST04618,CUST04618,7,9,24,7,Bad
ACC_CUST04619,CUST04619,3,5,8,2,Good
ACC_CUST04620,CUST04620,7,6,10,0,Standard
ACC_CUST04621,CUST04621,8,9,24,2,Standard
ACC_CUST04623,CUST04623,7,5,13,1,Standard
ACC_CUST04624,CUST04624,8,6,21,9,Bad
ACC_CUST04625,CUST04625,8,6,20,6,Bad
ACC_CUST04626,CUST04626,3,7,9,4,Good
ACC_CUST04627,CUST04627,7,7,26,7,Standard
ACC_CUST04628,CUST04628,5,9,32,2,Standard
ACC_CUST04629,CUST04629,8,5,3,2,Good
ACC_CUST04630,CUST04630,6,8,23,9,Bad
ACC_CUST04631,CUST04631,6,5,15,3,Standard
ACC_CUST04632,CUST04632,3,7,13,1,Standard
ACC_CUST04633,CUST04633,3,7,12,4,Standard
ACC_CUST04634,CUST04634,2,5,11,4,Good
ACC_CUST04635,CUST04635,7,3,12,2,Standard
ACC_CUST04636,CUST04636,9,9,16,9,Bad
ACC_CUST04637,CUST04637,3,3,5,3,Standard
ACC_CUST04638,CUST04638,8,10,17,8,Bad
ACC_CUST04639,CUST04639,4,5,4,0,Good
ACC_CUST04640,CUST04640,8,4,11,1,Good
ACC_CUST04641,CUST04641,7,6,5,2,Standard
ACC_CUST04643,CUST04643,3,3,10,1,Good
ACC_CUST04644,CUST04644,0,5,3,3,Good
ACC_CUST04645,CUST04645,5,4,11,1,Good
ACC_CUST04646,CUST04646,8,6,17,9,Bad
ACC_CUST04647,CUST04647,5,5,11,0,Good
ACC_CUST04648,CUST04648,6,6,21,7,Standard
ACC_CUST04649,CUST04649,5,6,4,4,Good
ACC_CUST04650,CUST04650,8,10,16,6,Bad
ACC_CUST04651,CUST04651,5,6,12,0,Good
ACC_CUST04652,CUST04652,3,9,34,7,Standard
ACC_CUST04653,CUST04653,8,3,14,4,Standard
ACC_CUST04654,CUST04654,5,7,18,4,Standard
ACC_CUST04655,CUST04655,5,1,3,4,Good
ACC_CUST04656,CUST04656,9,9,28,5,Bad
ACC_CUST04657,CUST04657,5,4,27,5,Standard
ACC_CUST04658,CUST04658,3,5,7,2,Good
ACC_CUST04659,CUST04659,6,10,26,2,Standard
ACC_CUST04660,CUST04660,5,3,14,3,Standard
ACC_CUST04661,CUST04661,8,5,13,0,Standard
ACC_CUST04662,CUST04662,5,6,12,2,Standard
ACC_CUST04663,CUST04663,4,4,4,2,Standard
ACC_CUST04664,CUST04664,0,5,6,3,Good
ACC_CUST04665,CUST04665,0,7,6,3,Good
ACC_CUST04666,CUST04666,1,6,1,4,Good
ACC_CUST04667,CUST04667,6,10,25,8,Bad
ACC_CUST04668,CUST04668,6,4,8,3,Standard
ACC_CUST04669,CUST04669,8,4,5,7,Standard
ACC_CUST04670,CUST04670,2,4,4,4,Good
ACC_CUST04671,CUST04671,6,9,17,4,Standard
ACC_CUST04673,CUST04673,6,4,12,1,Standard
ACC_CUST04674,CUST04674,3,6,20,3,Standard
ACC_CUST04675,CUST04675,4,7,2,4,Good
ACC_CUST04676,CUST04676,3,4,14,5,Standard
ACC_CUST04677,CUST04677,3,3,19,1,Standard
ACC_CUST04678,CUST04678,3,6,20,2,Standard
ACC_CUST04679,CUST04679,6,4,13,3,Standard
ACC_CUST04681,CUST04681,1,2,2,2,Good
ACC_CUST04682,CUST04682,8,3,15,5,Standard
ACC_CUST04683,CUST04683,5,6,5,1,Standard
ACC_CUST04684,CUST04684,0,6,4,3,Good
ACC_CUST04685,CUST04685,4,4,13,2,Standard
ACC_CUST04686,CUST04686,4,5,17,4,Standard
ACC_CUST04687,CUST04687,9,6,17,6,Bad
ACC_CUST04688,CUST04688,4,5,11,2,Standard
ACC_CUST04689,CUST04689,8,6,17,7,Bad
ACC_CUST04690,CUST04690,7,6,12,2,Standard
ACC_CUST04691,CUST04691,8,6,24,5,Bad
ACC_CUST04692,CUST04692,9,9,20,9,Bad
ACC_CUST04693,CUST04693,2,2,7,2,Good
ACC_CUST04694,CUST04694,5,4,10,2,Standard
ACC_CUST04695,CUST04695,3,6,1,2,Good
ACC_CUST04696,CUST04696,3,7,11,2,Standard
ACC_CUST04697,CUST04697,10,6,18,7,Bad
ACC_CUST04698,CUST04698,4,5,6,3,Good
ACC_CUST04699,CUST04699,10,6,26,7,Bad
ACC_CUST04700,CUST04700,5,6,14,3,Standard
ACC_CUST04701,CUST04701,4,7,13,3,Standard
ACC_CUST04702,CUST04702,7,9,22,4,Bad
ACC_CUST04703,CUST04703,5,5,20,6,Standard
ACC_CUST04704,CUST04704,3,3,7,3,Good
ACC_CUST04705,CUST04705,7,3,20,2,Standard
ACC_CUST04706,CUST04706,6,4,11,1,Standard
ACC_CUST04707,CUST04707,3,5,3,0,Good
ACC_CUST04708,CUST04708,8,9,23,5,Bad
ACC_CUST04709,CUST04709,5,7,10,3,Standard
ACC_CUST04710,CUST04710,8,6,33,6,Standard
ACC_CUST04711,CUST04711,3,1,2,2,Good
ACC_CUST04712,CUST04712,1,3,10,1,Good
ACC_CUST04713,CUST04713,3,6,10,2,Good
ACC_CUST04714,CUST04714,5,4,9,3,Good
ACC_CUST04715,CUST04715,3,4,8,5,Standard
ACC_CUST04716,CUST04716,3,3,12,2,Standard
ACC_CUST04717,CUST04717,3,4,12,2,Good
ACC_CUST04718,CUST04718,0,4,6,3,Good
ACC_CUST04719,CUST04719,5,5,5,6,Standard
ACC_CUST04720,CUST04720,4,7,6,0,Standard
ACC_CUST04721,CUST04721,4,5,17,2,Standard
ACC_CUST04723,CUST04723,6,6,15,2,Standard
ACC_CUST04724,CUST04724,6,7,9,4,Standard
ACC_CUST04725,CUST04725,6,10,24,4,Standard
ACC_CUST04726,CUST04726,3,4,3,4,Good
ACC_CUST04727,CUST04727,4,6,9,0,Good
ACC_CUST04728,CUST04728,5,3,11,3,Good
ACC_CUST04729,CUST04729,3,2,8,1,Good
ACC_CUST04730,CUST04730,2,5,4,0,Good
ACC_CUST04731,CUST04731,3,3,1,4,Good
ACC_CUST04732,CUST04732,3,7,12,1,Standard
ACC_CUST04733,CUST04733,4,3,14,5,Standard
ACC_CUST04734,CUST04734,5,5,11,1,Standard
ACC_CUST04735,CUST04735,6,7,20,2,Standard
ACC_CUST04737,CUST04737,4,7,5,0,Good
ACC_CUST04738,CUST04738,7,8,28,6,Bad
ACC_CUST04739,CUST04739,7,6,13,5,Standard
ACC_CUST04740,CUST04740,6,6,8,2,Standard
ACC_CUST04741,CUST04741,1,3,9,1,Good
ACC_CUST04742,CUST04742,5,7,11,0,Standard
ACC_CUST04743,CUST04743,5,5,6,1,Good
ACC_CUST04744,CUST04744,7,10,19,2,Standard
ACC_CUST04746,CUST04746,7,7,21,3,Bad
ACC_CUST04748,CUST04748,10,9,33,3,Bad
ACC_CUST04749,CUST04749,8,6,15,7,Standard
ACC_CUST04750,CUST04750,6,7,22,6,Bad
ACC_CUST04751,CUST04751,8,6,30,2,Standard
ACC_CUST04752,CUST04752,5,4,1,3,Good
ACC_CUST04753,CUST04753,8,3,9,2,Standard
ACC_CUST04754,CUST04754,7,10,18,8,Bad
ACC_CUST04755,CUST04755,3,5,16,0,Standard
ACC_CUST04756,CUST04756,0,3,8,1,Good
ACC_CUST04757,CUST04757,9,6,15,3,Bad
ACC_CUST04758,CUST04758,4,7,7,4,Standard
ACC_CUST04759,CUST04759,3,4,6,4,Good
ACC_CUST04760,CUST04760,4,3,9,4,Good
ACC_CUST04761,CUST04761,6,6,16,5,Bad
ACC_CUST04762,CUST04762,3,5,19,0,Standard
ACC_CUST04763,CUST04763,5,3,17,1,Standard
ACC_CUST04764,CUST04764,9,10,19,8,Bad
ACC_CUST04765,CUST04765,5,4,5,1,Good
ACC_CUST04766,CUST04766,4,4,7,4,Standard
ACC_CUST04767,CUST04767,10,8,30,6,Bad
ACC_CUST04768,CUST04768,9,9,16,2,Standard
ACC_CUST04769,CUST04769,10,5,34,6,Bad
ACC_CUST04770,CUST04770,8,3,10,0,Standard
ACC_CUST04772,CUST04772,3,3,8,4,Good
ACC_CUST04773,CUST04773,4,3,18,3,Standard
ACC_CUST04774,CUST04774,7,5,19,2,Standard
ACC_CUST04775,CUST04775,10,6,16,9,Bad
ACC_CUST04776,CUST04776,4,3,6,5,Standard
ACC_CUST04777,CUST04777,4,3,18,3,Standard
ACC_CUST04778,CUST04778,6,6,16,5,Standard
ACC_CUST04779,CUST04779,5,7,17,4,Standard
ACC_CUST04780,CUST04780,5,4,5,1,Standard
ACC_CUST04781,CUST04781,7,7,17,3,Standard
ACC_CUST04782,CUST04782,10,5,16,2,Bad
ACC_CUST04783,CUST04783,1,5,9,1,Good
ACC_CUST04784,CUST04784,0,2,8,0,Good
ACC_CUST04785,CUST04785,8,5,15,0,Standard
ACC_CUST04786,CUST04786,5,2,11,2,Good
ACC_CUST04787,CUST04787,10,5,23,3,Standard
ACC_CUST04788,CUST04788,3,4,8,0,Good
ACC_CUST04789,CUST04789,5,7,14,3,Standard
ACC_CUST04790,CUST04790,3,5,13,4,Standard
ACC_CUST04791,CUST04791,4,5,9,7,Standard
ACC_CUST04792,CUST04792,4,7,2,0,Good
ACC_CUST04793,CUST04793,9,7,30,9,Bad
ACC_CUST04794,CUST04794,6,4,9,0,Standard
ACC_CUST04795,CUST04795,7,3,10,2,Good
ACC_CUST04796,CUST04796,9,7,26,9,Bad
ACC_CUST04797,CUST04797,9,8,27,5,Bad
ACC_CUST04798,CUST04798,10,8,33,7,Bad
ACC_CUST04799,CUST04799,3,5,16,1,Standard
ACC_CUST04800,CUST04800,8,4,5,3,Good
ACC_CUST04801,CUST04801,9,10,27,9,Bad
ACC_CUST04803,CUST04803,7,10,25,5,Bad
ACC_CUST04804,CUST04804,10,8,34,6,Bad
ACC_CUST04805,CUST04805,1,4,3,4,Good
ACC_CUST04806,CUST04806,8,7,19,4,Standard
ACC_CUST04807,CUST04807,3,5,4,1,Good
ACC_CUST04808,CUST04808,3,5,2,0,Good
ACC_CUST04809,CUST04809,5,4,7,1,Good
ACC_CUST04811,CUST04811,6,7,30,6,Bad
ACC_CUST04812,CUST04812,10,5,18,7,Bad
ACC_CUST04813,CUST04813,4,5,17,2,Standard
ACC_CUST04814,CUST04814,4,5,1,1,Good
ACC_CUST04815,CUST04815,6,6,25,7,Standard
ACC_CUST04816,CUST04816,6,6,16,2,Standard
ACC_CUST04819,CUST04819,10,5,28,6,Bad
ACC_CUST04820,CUST04820,1,3,8,2,Good
ACC_CUST04822,CUST04822,7,7,29,2,Standard
ACC_CUST04823,CUST04823,3,3,6,4,Standard
ACC_CUST04824,CUST04824,4,3,1,1,Good
ACC_CUST04825,CUST04825,10,5,30,6,Bad
ACC_CUST04826,CUST04826,7,7,7,0,Standard
ACC_CUST04827,CUST04827,5,3,3,3,Good
ACC_CUST04828,CUST04828,4,5,3,1,Good
ACC_CUST04829,CUST04829,3,3,20,3,Standard
ACC_CUST04830,CUST04830,8,6,16,3,Standard
ACC_CUST04831,CUST04831,4,4,11,2,Standard
ACC_CUST04832,CUST04832,8,9,21,9,Bad
